latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
36.32517,-76.60551,328.4,0.45,0.47,2021-06-24,1730,1,nominal,2.0NRT,296.2,3.5,D
36.32409,-76.61041,327.1,0.45,0.47,2021-06-24,1730,1,nominal,2.0NRT,295.6,3.5,D
36.0369,-80.32093,326.2,0.36,0.58,2021-06-24,1730,1,low,2.0NRT,297.3,2.7,D
36.57529,-78.17625,329.1,0.54,0.51,2021-06-24,1730,1,nominal,2.0NRT,297.4,2.1,D
36.97974,-77.00275,340.1,0.46,0.47,2021-06-24,1730,1,nominal,2.0NRT,300.9,5.4,D
38.01358,-77.51981,333.2,0.46,0.47,2021-06-24,1736,1,nominal,2.0NRT,296.9,5.4,D
38.56259,-78.70659,339.1,0.52,0.5,2021-06-24,1736,1,nominal,2.0NRT,297,5.5,D
37.79659,-82.15255,346.5,0.41,0.61,2021-06-24,1736,1,nominal,2.0NRT,291.9,8.3,D
37.79535,-82.15716,345.3,0.41,0.61,2021-06-24,1736,1,nominal,2.0NRT,294.2,8.3,D
39.67195,-75.55662,331.1,0.52,0.42,2021-06-24,1736,1,low,2.0NRT,303.2,2.6,D
40.15191,-74.76846,330.9,0.47,0.4,2021-06-24,1736,1,nominal,2.0NRT,300.6,3.4,D
39.93992,-76.81357,334.7,0.39,0.44,2021-06-24,1736,1,nominal,2.0NRT,300.4,3.3,D
39.90925,-77.66296,325.9,0.43,0.46,2021-06-24,1736,1,low,2.0NRT,299,4.4,D
40.47223,-75.76553,329.3,0.51,0.41,2021-06-24,1736,1,low,2.0NRT,303.8,4.4,D
41.60126,-71.43278,330.3,0.39,0.36,2021-06-24,1736,1,nominal,2.0NRT,299.6,3.5,D
41.1341,-75.89793,325,0.51,0.41,2021-06-24,1736,1,low,2.0NRT,297.6,3,D
41.07177,-76.35948,332.9,0.53,0.42,2021-06-24,1736,1,nominal,2.0NRT,300.5,4.5,D
40.39344,-79.85609,329.3,0.54,0.5,2021-06-24,1736,1,low,2.0NRT,302,3.6,D
40.89192,-77.71099,332.3,0.41,0.45,2021-06-24,1736,1,nominal,2.0NRT,302.6,3.8,D
41.91136,-72.66024,332.8,0.4,0.37,2021-06-24,1736,1,low,2.0NRT,307.3,1.9,D
42.5465,-71.59438,330.1,0.38,0.36,2021-06-24,1736,1,low,2.0NRT,303.8,4.8,D
41.45329,-81.677,332.2,0.62,0.54,2021-06-24,1736,1,nominal,2.0NRT,294.1,6.4,D
41.46449,-81.67425,335,0.62,0.54,2021-06-24,1736,1,nominal,2.0NRT,290.4,4.7,D
41.44998,-81.67781,334.2,0.62,0.54,2021-06-24,1736,1,nominal,2.0NRT,292.6,4.5,D
41.46123,-81.67506,328.5,0.62,0.54,2021-06-24,1736,1,nominal,2.0NRT,291.4,5.9,D
43.17993,-78.18751,327.3,0.39,0.44,2021-06-24,1736,1,nominal,2.0NRT,294.7,2,D
42.66059,-80.79224,325.9,0.52,0.5,2021-06-24,1736,1,nominal,2.0NRT,284.7,2.8,D
44.141,-75.57352,339.6,0.44,0.39,2021-06-24,1736,1,nominal,2.0NRT,304.4,4.9,D
43.26279,-79.8092,328.2,0.45,0.47,2021-06-24,1736,1,nominal,2.0NRT,294.2,3.4,D
44.81278,-73.05053,326.2,0.39,0.36,2021-06-24,1736,1,low,2.0NRT,298.6,3.3,D
44.81171,-75.3576,332,0.43,0.38,2021-06-24,1736,1,nominal,2.0NRT,298.2,1.4,D
44.99475,-75.40708,331.4,0.43,0.38,2021-06-24,1736,1,nominal,2.0NRT,300.7,2.4,D
46.55119,-63.89524,331.3,0.46,0.47,2021-06-24,1736,1,nominal,2.0NRT,297.6,3,D
45.19624,-75.7887,329.6,0.44,0.38,2021-06-24,1736,1,nominal,2.0NRT,299.4,3.2,D
46.04248,-73.14169,339.8,0.39,0.36,2021-06-24,1736,1,nominal,2.0NRT,306.9,6,D
46.65912,-70.84837,325.6,0.4,0.37,2021-06-24,1736,1,nominal,2.0NRT,296.2,0.7,D
46.10751,-74.47526,333.9,0.4,0.37,2021-06-24,1736,1,nominal,2.0NRT,298,10.3,D
49.3983,-71.36131,346.9,0.4,0.37,2021-06-24,1736,1,nominal,2.0NRT,295.4,7,D
17.9019,-77.25191,327.2,0.57,0.69,2021-06-24,1906,1,nominal,2.0NRT,288.5,2.6,D
17.60451,-88.55543,337.9,0.39,0.36,2021-06-24,1906,1,nominal,2.0NRT,300.6,2.7,D
17.6073,-88.55961,343,0.39,0.36,2021-06-24,1906,1,nominal,2.0NRT,301.3,10.6,D
17.78713,-88.58189,339.6,0.39,0.36,2021-06-24,1906,1,nominal,2.0NRT,305.2,5.6,D
17.78659,-88.58555,344.8,0.39,0.36,2021-06-24,1906,1,nominal,2.0NRT,308.7,12.8,D
17.91184,-88.30798,332,0.39,0.37,2021-06-24,1906,1,nominal,2.0NRT,299.5,4.3,D
17.96999,-88.2374,338,0.4,0.37,2021-06-24,1906,1,nominal,2.0NRT,302.5,4.4,D
17.93279,-88.51513,337.2,0.39,0.36,2021-06-24,1906,1,nominal,2.0NRT,304,4.2,D
17.99851,-88.2688,340.7,0.4,0.37,2021-06-24,1906,1,nominal,2.0NRT,300.2,5.4,D
18.14137,-88.26841,337.3,0.4,0.37,2021-06-24,1906,1,nominal,2.0NRT,299.7,2.3,D
18.1983,-88.2774,332.3,0.4,0.37,2021-06-24,1906,1,low,2.0NRT,304.1,4,D
18.16824,-88.71181,339.8,0.39,0.36,2021-06-24,1906,1,nominal,2.0NRT,300.2,9.3,D
18.17156,-88.71235,341.1,0.39,0.36,2021-06-24,1906,1,nominal,2.0NRT,299.3,9.3,D
18.27184,-88.30515,334.6,0.4,0.37,2021-06-24,1906,1,nominal,2.0NRT,301.3,2.2,D
18.52851,-88.63821,343.4,0.39,0.36,2021-06-24,1906,1,nominal,2.0NRT,308,21.3,D
18.52797,-88.64189,332.8,0.39,0.36,2021-06-24,1906,1,nominal,2.0NRT,302.2,21.3,D
18.53184,-88.63874,333.5,0.39,0.36,2021-06-24,1906,1,nominal,2.0NRT,300.6,2.1,D
18.65882,-88.29758,333.9,0.4,0.37,2021-06-24,1906,1,nominal,2.0NRT,299,3.6,D
17.89045,-93.18249,333.4,0.48,0.4,2021-06-24,1906,1,nominal,2.0NRT,296.7,29.2,D
17.89851,-93.17938,336,0.48,0.4,2021-06-24,1906,1,nominal,2.0NRT,295.8,7.7,D
17.89774,-93.18386,334,0.48,0.4,2021-06-24,1906,1,nominal,2.0NRT,299.1,58.3,D
17.58635,-95.09981,335,0.41,0.45,2021-06-24,1906,1,nominal,2.0NRT,294.1,3.5,D
18.75728,-88.46303,332,0.4,0.37,2021-06-24,1906,1,nominal,2.0NRT,299.8,7.9,D
18.75674,-88.46675,343.3,0.4,0.37,2021-06-24,1906,1,nominal,2.0NRT,304.6,7.9,D
17.61815,-95.49929,330,0.44,0.46,2021-06-24,1906,1,nominal,2.0NRT,294.3,3.2,D
18.76339,-88.58588,339.8,0.39,0.36,2021-06-24,1906,1,nominal,2.0NRT,300.1,5.2,D
18.76284,-88.58959,332.1,0.39,0.36,2021-06-24,1906,1,nominal,2.0NRT,301.1,5.2,D
17.82848,-94.89778,340.9,0.4,0.44,2021-06-24,1906,1,nominal,2.0NRT,294,4.3,D
18.91511,-88.23839,334,0.4,0.37,2021-06-24,1906,1,nominal,2.0NRT,300,5.4,D
18.8558,-88.69572,333,0.39,0.36,2021-06-24,1906,1,low,2.0NRT,303.6,2.7,D
17.96967,-94.51749,337.1,0.57,0.43,2021-06-24,1906,1,nominal,2.0NRT,295,6.3,D
19.01704,-88.09073,332.2,0.4,0.37,2021-06-24,1906,1,low,2.0NRT,302.7,5.1,D
17.98346,-94.53098,332.7,0.57,0.43,2021-06-24,1906,1,nominal,2.0NRT,297.2,6.5,D
18.9645,-88.81145,332,0.39,0.36,2021-06-24,1906,1,nominal,2.0NRT,301.4,1.4,D
19.06323,-88.45458,333.4,0.4,0.37,2021-06-24,1906,1,nominal,2.0NRT,300,3.4,D
17.94495,-95.57082,344.5,0.44,0.46,2021-06-24,1906,1,nominal,2.0NRT,294.8,4.3,D
17.88725,-95.93134,334.4,0.46,0.47,2021-06-24,1906,1,nominal,2.0NRT,293.7,2.4,D
18.85598,-91.0414,355.7,0.4,0.37,2021-06-24,1906,1,low,2.0NRT,299.5,8.6,D
19.30567,-88.07284,341.8,0.41,0.37,2021-06-24,1906,1,nominal,2.0NRT,302.1,11.7,D
18.85873,-91.0457,332.9,0.4,0.37,2021-06-24,1906,1,low,2.0NRT,299.9,14.8,D
19.3008,-88.73792,341.9,0.39,0.36,2021-06-24,1906,1,nominal,2.0NRT,304.1,23.6,D
19.39094,-88.16156,332.5,0.41,0.37,2021-06-24,1906,1,nominal,2.0NRT,299.5,5.3,D
18.1314,-95.95789,332.7,0.46,0.47,2021-06-24,1906,1,nominal,2.0NRT,294.8,2.9,D
19.19751,-89.61756,335.3,0.38,0.36,2021-06-24,1906,1,low,2.0NRT,305.8,7.3,D
18.31245,-95.80074,330.6,0.44,0.46,2021-06-24,1906,1,nominal,2.0NRT,295.1,4.3,D
19.60615,-88.40203,332.5,0.4,0.37,2021-06-24,1906,1,nominal,2.0NRT,299.4,2.2,D
19.60198,-88.69461,337.4,0.4,0.37,2021-06-24,1906,1,nominal,2.0NRT,304.9,15.8,D
18.52969,-95.49595,341.2,0.42,0.45,2021-06-24,1906,1,nominal,2.0NRT,294.2,5.9,D
27.43976,-97.65961,332.9,0.4,0.44,2021-06-24,1912,1,nominal,2.0NRT,299.4,2.6,D
18.50608,-96.14526,338.6,0.46,0.47,2021-06-24,1912,1,nominal,2.0NRT,297.5,47.4,D
19.78321,-88.70521,332.8,0.4,0.37,2021-06-24,1912,1,nominal,2.0NRT,305.6,32.8,D
19.77514,-88.76141,331.3,0.39,0.37,2021-06-24,1912,1,nominal,2.0NRT,301.4,2.7,D
19.85249,-88.60461,338.9,0.4,0.37,2021-06-24,1912,1,nominal,2.0NRT,296.1,3.8,D
19.85584,-88.60516,337.7,0.4,0.37,2021-06-24,1912,1,nominal,2.0NRT,297.1,3.8,D
18.63946,-96.21607,342.1,0.47,0.47,2021-06-24,1912,1,nominal,2.0NRT,295.6,3.5,D
19.99213,-88.50679,340.6,0.4,0.37,2021-06-24,1912,1,nominal,2.0NRT,298,8.2,D
20.06674,-88.16013,335.8,0.41,0.37,2021-06-24,1912,1,nominal,2.0NRT,297.8,3.9,D
20.07014,-88.16068,338,0.41,0.37,2021-06-24,1912,1,nominal,2.0NRT,298.2,8.3,D
19.51678,-92.15519,340.9,0.42,0.38,2021-06-24,1912,1,nominal,2.0NRT,295.9,3.5,D
20.05297,-89.04354,355.3,0.39,0.36,2021-06-24,1912,1,nominal,2.0NRT,305.5,15,D
20.1841,-88.19447,335.3,0.41,0.37,2021-06-24,1912,1,nominal,2.0NRT,300.2,3.7,D
20.09354,-88.92809,332.8,0.39,0.36,2021-06-24,1912,1,nominal,2.0NRT,300.9,1.8,D
19.5899,-92.2009,334.3,0.42,0.38,2021-06-24,1912,1,nominal,2.0NRT,296.6,2.3,D
20.22675,-88.23698,335.4,0.41,0.37,2021-06-24,1912,1,nominal,2.0NRT,299.2,4.6,D
19.98089,-89.96381,332.1,0.38,0.36,2021-06-24,1912,1,low,2.0NRT,303.2,2.1,D
18.94118,-96.15109,342.9,0.46,0.47,2021-06-24,1912,1,nominal,2.0NRT,295.5,8.3,D
18.94039,-96.15536,346.4,0.46,0.47,2021-06-24,1912,1,nominal,2.0NRT,294.8,8.3,D
20.01389,-90.06277,338.2,0.38,0.36,2021-06-24,1912,1,nominal,2.0NRT,303.1,3.4,D
20.01334,-90.06641,331,0.38,0.36,2021-06-24,1912,1,low,2.0NRT,302,3.4,D
20.22032,-88.82563,340,0.4,0.37,2021-06-24,1912,1,nominal,2.0NRT,295.6,5.2,D
18.53281,-99.24548,331.2,0.37,0.58,2021-06-24,1912,1,nominal,2.0NRT,293.5,3.4,D
17.93092,-102.20682,339.6,0.59,0.7,2021-06-24,1912,1,nominal,2.0NRT,277.2,8.6,D
17.92666,-102.2068,337.5,0.59,0.7,2021-06-24,1912,1,nominal,2.0NRT,277.7,6,D
20.55034,-87.97324,330.7,0.42,0.38,2021-06-24,1912,1,nominal,2.0NRT,295.1,3.9,D
20.5755,-87.96899,335.4,0.42,0.38,2021-06-24,1912,1,nominal,2.0NRT,293.6,3.9,D
20.51841,-88.42554,335.5,0.41,0.37,2021-06-24,1912,1,nominal,2.0NRT,299.6,4.5,D
20.58044,-88.05923,332.8,0.42,0.37,2021-06-24,1912,1,nominal,2.0NRT,299.2,4.1,D
20.57988,-88.06321,330.8,0.42,0.37,2021-06-24,1912,1,nominal,2.0NRT,300.5,4.1,D
20.58053,-88.08356,334,0.41,0.37,2021-06-24,1912,1,nominal,2.0NRT,299.7,2.7,D
18.46705,-100.33405,332.5,0.44,0.62,2021-06-24,1912,1,nominal,2.0NRT,290.3,2.5,D
18.46998,-100.3342,327.4,0.44,0.62,2021-06-24,1912,1,nominal,2.0NRT,288.3,2.6,D
20.7346,-88.13122,338.3,0.41,0.37,2021-06-24,1912,1,nominal,2.0NRT,299.3,4.5,D
21.73825,-79.25468,331.4,0.46,0.64,2021-06-24,1912,1,nominal,2.0NRT,295.8,3.4,D
21.01756,-87.67044,332.7,0.43,0.38,2021-06-24,1912,1,nominal,2.0NRT,301.9,3.9,D
21.034,-87.70674,339,0.43,0.38,2021-06-24,1912,1,nominal,2.0NRT,301.9,10.7,D
19.64079,-96.56409,332.9,0.47,0.48,2021-06-24,1912,1,nominal,2.0NRT,296.2,3.1,D
21.14357,-87.61705,335.7,0.44,0.38,2021-06-24,1912,1,nominal,2.0NRT,298.8,4.4,D
21.05976,-88.52734,340,0.41,0.37,2021-06-24,1912,1,nominal,2.0NRT,304.7,9.4,D
21.09965,-88.26926,334.1,0.41,0.37,2021-06-24,1912,1,nominal,2.0NRT,301,10.9,D
21.0991,-88.27321,349.9,0.41,0.37,2021-06-24,1912,1,nominal,2.0NRT,305.9,10.9,D
21.10251,-88.27374,350.6,0.41,0.37,2021-06-24,1912,1,nominal,2.0NRT,304.5,10.9,D
21.01788,-89.19515,332.4,0.39,0.36,2021-06-24,1912,1,nominal,2.0NRT,298.5,3.2,D
19.84062,-96.54296,341.7,0.47,0.47,2021-06-24,1912,1,nominal,2.0NRT,299.2,5.2,D
21.08098,-89.13626,337.6,0.39,0.36,2021-06-24,1912,1,nominal,2.0NRT,304.3,11.4,D
19.84484,-96.54428,337.7,0.47,0.47,2021-06-24,1912,1,nominal,2.0NRT,296.2,5.2,D
21.37086,-87.13496,334.6,0.46,0.39,2021-06-24,1912,1,nominal,2.0NRT,297.3,3.5,D
21.26971,-88.02976,330.6,0.42,0.38,2021-06-24,1912,1,nominal,2.0NRT,301.5,2.2,D
21.25223,-88.15441,340.5,0.42,0.37,2021-06-24,1912,1,nominal,2.0NRT,302.6,53.8,D
21.25167,-88.15841,341.2,0.42,0.37,2021-06-24,1912,1,nominal,2.0NRT,304.1,53.8,D
21.25567,-88.15495,334.2,0.42,0.37,2021-06-24,1912,1,nominal,2.0NRT,301.8,53.8,D
21.2551,-88.15894,336.1,0.42,0.37,2021-06-24,1912,1,nominal,2.0NRT,305.9,53.8,D
21.34612,-87.69334,343,0.43,0.38,2021-06-24,1912,1,nominal,2.0NRT,303.4,26.9,D
21.34961,-87.69388,343.1,0.43,0.38,2021-06-24,1912,1,nominal,2.0NRT,306.9,26.9,D
21.44566,-87.67847,330.7,0.44,0.38,2021-06-24,1912,1,nominal,2.0NRT,299.9,2.8,D
22.44772,-80.75714,337.6,0.38,0.58,2021-06-24,1912,1,nominal,2.0NRT,295.1,4.2,D
18.98612,-102.85346,340.3,0.62,0.71,2021-06-24,1912,1,nominal,2.0NRT,282.8,8.7,D
18.98583,-102.85521,344.6,0.62,0.71,2021-06-24,1912,1,nominal,2.0NRT,282.6,8.5,D
20.04972,-99.29037,329.5,0.35,0.56,2021-06-24,1912,1,nominal,2.0NRT,292.1,2.9,D
20.78726,-98.18413,340.9,0.57,0.52,2021-06-24,1912,1,nominal,2.0NRT,292.7,6.5,D
20.52263,-100.92068,330.3,0.43,0.62,2021-06-24,1912,1,nominal,2.0NRT,293.8,5.6,D
20.52173,-100.92472,340.7,0.43,0.62,2021-06-24,1912,1,nominal,2.0NRT,298.7,7,D
20.57635,-101.17026,343.4,0.45,0.63,2021-06-24,1912,1,nominal,2.0NRT,294.9,5.2,D
20.57542,-101.17442,336.2,0.45,0.63,2021-06-24,1912,1,nominal,2.0NRT,296.8,5.2,D
21.26489,-98.71603,338.6,0.6,0.53,2021-06-24,1912,1,nominal,2.0NRT,289.9,39.9,D
21.97154,-97.92138,332.6,0.52,0.5,2021-06-24,1912,1,nominal,2.0NRT,294.6,4.7,D
22.07107,-97.8758,340.1,0.51,0.5,2021-06-24,1912,1,nominal,2.0NRT,294.6,19.4,D
22.0701,-97.88067,337,0.51,0.5,2021-06-24,1912,1,nominal,2.0NRT,294.4,18.4,D
20.60633,-104.50099,328.7,0.73,0.76,2021-06-24,1912,1,nominal,2.0NRT,281.5,8.2,D
22.28367,-97.81358,335.6,0.5,0.49,2021-06-24,1912,1,nominal,2.0NRT,296.5,4.5,D
23.0954,-97.81459,351.6,0.49,0.48,2021-06-24,1912,1,nominal,2.0NRT,297.6,7.2,D
23.09977,-97.8156,355.2,0.49,0.48,2021-06-24,1912,1,nominal,2.0NRT,298.5,14.7,D
22.96223,-98.67269,350.1,0.55,0.51,2021-06-24,1912,1,nominal,2.0NRT,298.1,9.4,D
22.95979,-98.67454,341.1,0.55,0.51,2021-06-24,1912,1,nominal,2.0NRT,298.2,4.9,D
23.04498,-98.75586,334.2,0.56,0.51,2021-06-24,1912,1,nominal,2.0NRT,297.5,5,D
23.0472,-98.75806,334.5,0.56,0.51,2021-06-24,1912,1,nominal,2.0NRT,296,8.5,D
24.12896,-98.98801,344,0.55,0.51,2021-06-24,1912,1,nominal,2.0NRT,297.4,11.1,D
26.128,-94.90012,337.5,0.45,0.39,2021-06-24,1912,1,nominal,2.0NRT,295.9,9.5,D
25.60402,-100.91906,340.6,0.34,0.56,2021-06-24,1912,1,nominal,2.0NRT,297.7,2.6,D
28.15555,-89.1032,334.7,0.44,0.38,2021-06-24,1912,1,nominal,2.0NRT,294.6,7,D
27.30832,-98.08974,333.1,0.42,0.45,2021-06-24,1912,1,nominal,2.0NRT,297.1,2.4,D
27.43744,-97.67136,353.7,0.4,0.44,2021-06-24,1912,1,nominal,2.0NRT,300.2,7.4,D
27.4422,-97.66841,343,0.4,0.44,2021-06-24,1912,1,nominal,2.0NRT,300.8,7,D
27.4036,-98.36029,347.3,0.43,0.46,2021-06-24,1912,1,nominal,2.0NRT,300.8,14.2,D
27.40041,-98.35837,344.9,0.43,0.46,2021-06-24,1912,1,nominal,2.0NRT,300.5,9.5,D
27.40456,-98.35939,345.9,0.43,0.46,2021-06-24,1912,1,nominal,2.0NRT,299.5,8.3,D
26.87883,-101.41614,331.5,0.34,0.56,2021-06-24,1912,1,nominal,2.0NRT,296.1,5,D
26.887,-101.45054,334.9,0.34,0.56,2021-06-24,1912,1,nominal,2.0NRT,297.3,2.7,D
26.88625,-101.45384,332.1,0.34,0.56,2021-06-24,1912,1,nominal,2.0NRT,296.7,2.7,D
26.8855,-101.45713,353.6,0.34,0.56,2021-06-24,1912,1,nominal,2.0NRT,296.8,10.1,D
27.76878,-98.10921,367,0.41,0.45,2021-06-24,1912,1,high,2.0NRT,298.2,7.3,D
27.77284,-98.11021,341.9,0.41,0.45,2021-06-24,1912,1,nominal,2.0NRT,298.6,7.3,D
27.70154,-98.6916,331.6,0.45,0.47,2021-06-24,1912,1,nominal,2.0NRT,301,3.3,D
27.81116,-99.51333,343.1,0.5,0.49,2021-06-24,1912,1,nominal,2.0NRT,297.4,10.6,D
30.14864,-85.30544,340.4,0.48,0.48,2021-06-24,1912,1,nominal,2.0NRT,292.7,7.5,D
30.15259,-85.31102,334.4,0.48,0.48,2021-06-24,1912,1,nominal,2.0NRT,295.7,3.6,D
28.92065,-97.10107,330.8,0.52,0.42,2021-06-24,1912,1,nominal,2.0NRT,298.2,3.6,D
29.19951,-98.53597,330.9,0.41,0.45,2021-06-24,1912,1,nominal,2.0NRT,300.1,2.1,D
30.93852,-88.01174,335.2,0.53,0.42,2021-06-24,1912,1,nominal,2.0NRT,292.5,5.8,D
30.65132,-91.27473,335.6,0.4,0.37,2021-06-24,1912,1,low,2.0NRT,308.1,8.5,D
29.57488,-98.03181,340.2,0.57,0.43,2021-06-24,1912,1,nominal,2.0NRT,303.4,11.8,D
31.99076,-84.20692,334.9,0.59,0.53,2021-06-24,1912,1,nominal,2.0NRT,293.1,8.8,D
30.14584,-98.47643,332.1,0.39,0.44,2021-06-24,1912,1,nominal,2.0NRT,299.6,4.1,D
32.55948,-81.23451,349.8,0.45,0.63,2021-06-24,1912,1,nominal,2.0NRT,290.9,7.8,D
28.28206,-107.6495,333.6,0.75,0.77,2021-06-24,1912,1,nominal,2.0NRT,298.8,8.9,D
33.04928,-81.53341,367,0.43,0.62,2021-06-24,1912,1,high,2.0NRT,293.6,32.6,D
33.05074,-81.50984,342.4,0.43,0.62,2021-06-24,1912,1,nominal,2.0NRT,297.8,8.2,D
33.04899,-81.53806,347.2,0.43,0.62,2021-06-24,1912,1,nominal,2.0NRT,294.2,32.6,D
33.05531,-81.5291,331.4,0.43,0.62,2021-06-24,1912,1,nominal,2.0NRT,292.4,31.1,D
33.05502,-81.5338,346.6,0.43,0.62,2021-06-24,1912,1,nominal,2.0NRT,300.8,32.6,D
33.05183,-81.50896,340.2,0.44,0.62,2021-06-24,1912,1,nominal,2.0NRT,295.6,5.6,D
33.05053,-81.53254,345.3,0.43,0.62,2021-06-24,1912,1,nominal,2.0NRT,293,26.8,D
33.05026,-81.53722,344.4,0.43,0.62,2021-06-24,1912,1,nominal,2.0NRT,298.2,26.8,D
33.05627,-81.53295,367,0.43,0.62,2021-06-24,1912,1,high,2.0NRT,296.5,26.8,D
33.056,-81.53766,338.3,0.43,0.62,2021-06-24,1912,1,nominal,2.0NRT,293.9,26.8,D
30.90089,-98.71555,330.5,0.39,0.44,2021-06-24,1912,1,nominal,2.0NRT,298.5,1.2,D
31.10604,-98.35805,330.3,0.56,0.43,2021-06-24,1912,1,nominal,2.0NRT,301.1,3,D
31.62374,-97.02153,333.1,0.47,0.4,2021-06-24,1912,1,nominal,2.0NRT,300.2,7.2,D
31.62283,-97.02644,344.2,0.47,0.4,2021-06-24,1912,1,nominal,2.0NRT,301.1,11.5,D
32.48001,-92.10641,330.2,0.39,0.36,2021-06-24,1912,1,low,2.0NRT,303.8,2.2,D
32.929,-90.76071,330.5,0.42,0.38,2021-06-24,1912,1,low,2.0NRT,304.8,3.8,D
32.92842,-90.76523,330.8,0.42,0.38,2021-06-24,1912,1,low,2.0NRT,304.9,3.8,D
33.08254,-90.79204,332.9,0.42,0.38,2021-06-24,1912,1,low,2.0NRT,306.3,3.8,D
32.4879,-95.54801,330.2,0.41,0.37,2021-06-24,1912,1,low,2.0NRT,298.9,3.4,D
30.08923,-107.72505,347.2,0.67,0.74,2021-06-24,1912,1,nominal,2.0NRT,300.7,11,D
31.3917,-103.29763,339.3,0.35,0.57,2021-06-24,1912,1,low,2.0NRT,309.3,1.6,D
31.73827,-101.80005,335.6,0.56,0.51,2021-06-24,1912,1,low,2.0NRT,307.7,2.3,D
31.39372,-103.29865,340.2,0.35,0.56,2021-06-24,1912,1,nominal,2.0NRT,309.6,2.2,D
31.42906,-103.21921,367,0.34,0.56,2021-06-24,1912,1,high,2.0NRT,308.8,3.5,D
32.4861,-98.54488,334.9,0.54,0.42,2021-06-24,1912,1,nominal,2.0NRT,303.4,4.4,D
34.74066,-77.77281,333.5,0.74,0.76,2021-06-24,1912,1,nominal,2.0NRT,292.8,4.4,D
33.96503,-89.69064,332.5,0.48,0.4,2021-06-24,1912,1,nominal,2.0NRT,297.2,6,D
33.2092,-95.66329,334.2,0.41,0.37,2021-06-24,1912,1,nominal,2.0NRT,300.7,3.7,D
35.07184,-78.70268,326.8,0.66,0.73,2021-06-24,1912,1,nominal,2.0NRT,297.6,3.2,D
35.05615,-79.45016,355.4,0.59,0.7,2021-06-24,1912,1,nominal,2.0NRT,295.8,12.4,D
35.05593,-79.45666,326.3,0.59,0.7,2021-06-24,1912,1,nominal,2.0NRT,294.8,8,D
31.764,-103.82553,346.2,0.36,0.58,2021-06-24,1912,1,nominal,2.0NRT,308,2.4,D
32.21072,-101.93706,344.6,0.56,0.51,2021-06-24,1912,1,nominal,2.0NRT,312.2,12.5,D
32.2876,-101.74505,343.7,0.54,0.51,2021-06-24,1912,1,nominal,2.0NRT,309.1,6.3,D
32.2868,-101.74619,344.1,0.54,0.51,2021-06-24,1912,1,nominal,2.0NRT,309.4,7.7,D
32.3641,-101.61724,343.9,0.53,0.5,2021-06-24,1912,1,nominal,2.0NRT,309.7,3.9,D
32.38448,-101.61178,344.8,0.53,0.5,2021-06-24,1912,1,nominal,2.0NRT,310.4,7.8,D
30.79959,-107.9367,367,0.66,0.73,2021-06-24,1912,1,high,2.0NRT,299.9,16.1,D
32.41225,-101.63766,347.5,0.53,0.5,2021-06-24,1912,1,nominal,2.0NRT,311.6,4.7,D
34.16389,-91.79872,343.1,0.41,0.37,2021-06-24,1912,1,nominal,2.0NRT,301.9,9.3,D
34.423,-90.33247,347.9,0.45,0.39,2021-06-24,1912,1,nominal,2.0NRT,301.8,8.8,D
35.18545,-81.75147,337.3,0.44,0.62,2021-06-24,1912,1,nominal,2.0NRT,294,4.1,D
35.29311,-80.22929,329.6,0.54,0.68,2021-06-24,1912,1,nominal,2.0NRT,295.6,3.9,D
34.82039,-87.2947,330.3,0.42,0.45,2021-06-24,1912,1,nominal,2.0NRT,300.2,5.8,D
35.40077,-78.80388,367,0.65,0.73,2021-06-24,1912,1,high,2.0NRT,295.7,8.4,D
32.17054,-103.47319,341.3,0.34,0.56,2021-06-24,1912,1,nominal,2.0NRT,307.8,1.1,D
32.15443,-103.95153,355.2,0.36,0.58,2021-06-24,1912,1,nominal,2.0NRT,307.7,5.4,D
35.54845,-77.8006,367,0.74,0.76,2021-06-24,1912,1,high,2.0NRT,299.3,33.8,D
35.55251,-77.79802,367,0.74,0.76,2021-06-24,1912,1,high,2.0NRT,295.4,20.5,D
35.55239,-77.8065,343,0.74,0.76,2021-06-24,1912,1,nominal,2.0NRT,295.7,20.5,D
34.61192,-92.10616,332.2,0.4,0.37,2021-06-24,1912,1,nominal,2.0NRT,299.6,2.8,D
35.74397,-77.62267,337.3,0.76,0.77,2021-06-24,1912,1,nominal,2.0NRT,294.1,16.8,D
35.74382,-77.63132,355,0.76,0.77,2021-06-24,1912,1,nominal,2.0NRT,296.8,16.8,D
35.18402,-90.40673,338.7,0.46,0.39,2021-06-24,1912,1,nominal,2.0NRT,292.7,4.4,D
35.18341,-90.41174,338.7,0.46,0.39,2021-06-24,1912,1,nominal,2.0NRT,292.8,2.3,D
35.1876,-90.40737,332.8,0.46,0.39,2021-06-24,1912,1,nominal,2.0NRT,296.3,3.2,D
35.64593,-87.16529,338.2,0.44,0.46,2021-06-24,1912,1,nominal,2.0NRT,296.7,3.2,D
35.712,-86.69112,328.9,0.47,0.48,2021-06-24,1912,1,nominal,2.0NRT,295.4,3.1,D
35.97639,-83.95679,328.7,0.33,0.56,2021-06-24,1912,1,low,2.0NRT,302.8,2.3,D
35.21844,-91.72705,335.4,0.41,0.37,2021-06-24,1912,1,nominal,2.0NRT,301,2.5,D
